dispute_id,order_id,customer_id,order_date,delivery_date,dispute_date,days_to_dispute,order_amount_inr,customer_avg_order_val,order_value_ratio,reason_code,avs_match,cvv_match,pod_confirmed,address_match,repeat_customer,win_probability_ground_truth,won_dispute
DSP-2024-2191,ORD-801191,CUST-78457,2024-08-11 08:00:00,2024-08-14 08:00:00,2024-09-15 08:00:00,32,32202.86,10663.2,3.02,13.1_not_received,1,1,0,1,1,0.0798,0
DSP-2024-2126,ORD-801126,CUST-93985,2024-07-30 09:00:00,2024-08-05 09:00:00,2024-09-15 09:00:00,41,2747.01,2719.81,1.01,12.6_duplicate,1,1,0,1,0,0.5346,1
DSP-2024-2269,ORD-801269,CUST-43973,2024-08-24 10:00:00,2024-08-27 10:00:00,2024-09-15 10:00:00,19,450.9,1048.6,0.43,12.6_duplicate,1,1,0,1,0,0.4719,0
DSP-2024-2325,ORD-801325,CUST-66010,2024-09-05 11:00:00,2024-09-08 11:00:00,2024-09-15 11:00:00,7,3629.37,4839.16,0.75,10.4_fraud,0,1,1,1,0,0.0919,0
DSP-2024-2245,ORD-801245,CUST-91499,2024-08-21 11:00:00,2024-08-26 11:00:00,2024-09-15 11:00:00,20,1356.18,3767.18,0.36,12.6_duplicate,0,0,0,1,1,0.7512,1
DSP-2024-2319,ORD-801319,CUST-62647,2024-09-05 19:00:00,2024-09-09 19:00:00,2024-09-15 19:00:00,6,2031.98,2539.97,0.8,10.4_fraud,1,1,1,1,0,0.8849,1
DSP-2024-2235,ORD-801235,CUST-78422,2024-08-18 10:00:00,2024-08-23 10:00:00,2024-09-16 10:00:00,24,1245.92,1245.92,1.0,12.6_duplicate,1,1,1,1,0,0.5265,1
DSP-2024-2289,ORD-801289,CUST-87162,2024-08-29 13:00:00,2024-09-02 13:00:00,2024-09-16 13:00:00,14,2027.16,2007.09,1.01,10.4_fraud,0,1,1,0,1,0.125,0
DSP-2024-2262,ORD-801262,CUST-83917,2024-08-23 15:00:00,2024-08-28 15:00:00,2024-09-16 15:00:00,19,1173.11,1047.42,1.12,13.1_not_received,1,0,0,1,0,0.0679,0
DSP-2024-2265,ORD-801265,CUST-77907,2024-08-24 19:00:00,2024-08-30 19:00:00,2024-09-16 19:00:00,17,5555.12,5847.49,0.95,13.1_not_received,1,1,1,0,0,0.6695,1
DSP-2024-2108,ORD-801108,CUST-45587,2024-07-26 21:00:00,2024-07-30 21:00:00,2024-09-16 21:00:00,48,1656.33,1335.75,1.24,13.1_not_received,1,0,0,1,0,0.1259,0
DSP-2024-2212,ORD-801212,CUST-29884,2024-08-16 13:00:00,2024-08-21 13:00:00,2024-09-17 13:00:00,27,1584.81,1495.1,1.06,13.3_not_as_described,1,1,0,1,0,0.5039,1
DSP-2024-1979,ORD-800979,CUST-28837,2024-07-01 16:00:00,2024-07-05 16:00:00,2024-09-17 16:00:00,74,1987.44,1874.94,1.06,13.3_not_as_described,1,1,0,0,0,0.0714,0
DSP-2024-2073,ORD-801073,CUST-45276,2024-07-21 17:00:00,2024-07-27 17:00:00,2024-09-17 17:00:00,52,4589.61,1961.37,2.34,13.1_not_received,0,1,1,1,1,0.8656,1
DSP-2024-2273,ORD-801273,CUST-50983,2024-08-25 18:00:00,2024-08-27 18:00:00,2024-09-17 18:00:00,21,3356.41,3136.83,1.07,13.1_not_received,1,1,1,0,0,0.7607,1
DSP-2024-2329,ORD-801329,CUST-55024,2024-09-05 19:00:00,2024-09-11 19:00:00,2024-09-17 19:00:00,6,3245.77,3958.26,0.82,13.3_not_as_described,0,1,0,1,0,0.295,0
DSP-2024-2348,ORD-801348,CUST-31625,2024-09-09 14:00:00,2024-09-11 14:00:00,2024-09-18 14:00:00,7,3091.28,3186.89,0.97,10.4_fraud,1,1,1,1,0,0.8802,1
DSP-2024-2306,ORD-801306,CUST-67061,2024-09-02 17:00:00,2024-09-06 17:00:00,2024-09-18 17:00:00,12,4858.15,3766.01,1.29,13.1_not_received,0,1,0,0,0,0.0253,0
DSP-2024-2380,ORD-801380,CUST-98095,2024-09-14 17:00:00,2024-09-17 17:00:00,2024-09-18 17:00:00,1,7548.95,3007.55,2.51,10.4_fraud,1,1,1,1,0,0.8853,1
DSP-2024-2243,ORD-801243,CUST-49293,2024-08-21 18:00:00,2024-08-24 18:00:00,2024-09-18 18:00:00,25,3810.04,2930.8,1.3,13.1_not_received,0,0,1,0,1,0.9068,1
DSP-2024-2066,ORD-801066,CUST-73872,2024-07-17 21:00:00,2024-07-21 21:00:00,2024-09-18 21:00:00,59,1690.35,2112.94,0.8,13.1_not_received,0,1,1,1,0,0.8787,1
DSP-2024-2365,ORD-801365,CUST-72206,2024-09-13 09:00:00,2024-09-18 09:00:00,2024-09-19 09:00:00,1,4377.57,1473.93,2.97,12.6_duplicate,1,1,1,0,0,0.2238,0
DSP-2024-2026,ORD-801026,CUST-50558,2024-07-10 09:00:00,2024-07-16 09:00:00,2024-09-19 09:00:00,65,1646.3,1983.49,0.83,13.1_not_received,0,1,1,1,1,0.9286,1
DSP-2024-2338,ORD-801338,CUST-44204,2024-09-07 10:00:00,2024-09-12 10:00:00,2024-09-19 10:00:00,7,6271.37,1872.05,3.35,10.4_fraud,1,1,1,1,1,0.9009,1
DSP-2024-2217,ORD-801217,CUST-51421,2024-08-15 12:00:00,2024-08-21 12:00:00,2024-09-19 12:00:00,29,3791.74,1138.66,3.33,10.4_fraud,1,0,1,1,1,0.0653,0
DSP-2024-2133,ORD-801133,CUST-69698,2024-08-01 15:00:00,2024-08-03 15:00:00,2024-09-19 15:00:00,47,1285.28,1512.09,0.85,12.6_duplicate,1,1,1,1,0,0.5158,1
DSP-2024-2079,ORD-801079,CUST-20856,2024-07-21 15:00:00,2024-07-27 15:00:00,2024-09-19 15:00:00,54,1486.0,1812.19,0.82,13.1_not_received,1,0,1,1,0,0.8459,1
DSP-2024-2254,ORD-801254,CUST-18292,2024-08-23 16:00:00,2024-08-29 16:00:00,2024-09-19 16:00:00,21,4711.92,4027.28,1.17,13.1_not_received,1,1,0,0,1,0.035,0
DSP-2024-2336,ORD-801336,CUST-79543,2024-09-08 17:00:00,2024-09-13 17:00:00,2024-09-19 17:00:00,6,2850.89,2767.85,1.03,13.3_not_as_described,1,1,1,0,1,0.6247,1
DSP-2024-2272,ORD-801272,CUST-94622,2024-08-27 17:00:00,2024-08-31 17:00:00,2024-09-19 17:00:00,19,2797.1,3329.88,0.84,13.1_not_received,0,1,0,1,1,0.0787,0
DSP-2024-2214,ORD-801214,CUST-87629,2024-08-16 20:00:00,2024-08-19 20:00:00,2024-09-19 20:00:00,31,2306.44,2306.44,1.0,10.4_fraud,1,1,0,1,0,0.6191,1
DSP-2024-2249,ORD-801249,CUST-91839,2024-08-23 20:00:00,2024-08-26 20:00:00,2024-09-19 20:00:00,24,431.82,1392.98,0.31,10.4_fraud,1,1,1,1,0,0.8652,1
DSP-2024-2324,ORD-801324,CUST-39995,2024-09-05 21:00:00,2024-09-09 21:00:00,2024-09-19 21:00:00,10,1668.66,1986.5,0.84,10.4_fraud,0,0,1,1,0,0.0819,0
DSP-2024-2313,ORD-801313,CUST-11585,2024-09-02 21:00:00,2024-09-07 21:00:00,2024-09-19 21:00:00,12,2864.13,3254.69,0.88,10.4_fraud,0,1,1,1,0,0.0786,0
DSP-2024-2390,ORD-801390,CUST-20362,2024-09-16 08:00:00,2024-09-18 08:00:00,2024-09-20 08:00:00,2,5793.04,4909.36,1.18,10.4_fraud,1,1,1,1,1,0.8981,1
DSP-2024-2250,ORD-801250,CUST-43991,2024-08-23 10:00:00,2024-08-27 10:00:00,2024-09-20 10:00:00,24,1124.54,1354.87,0.83,13.1_not_received,0,1,1,0,1,0.8688,1
DSP-2024-2264,ORD-801264,CUST-89928,2024-08-24 11:00:00,2024-08-29 11:00:00,2024-09-20 11:00:00,22,2840.39,5680.77,0.5,10.4_fraud,1,1,1,1,0,0.9177,1
DSP-2024-2364,ORD-801364,CUST-49025,2024-09-12 17:00:00,2024-09-17 17:00:00,2024-09-20 17:00:00,3,6601.55,2694.51,2.45,10.4_fraud,1,1,0,1,0,0.4736,0
DSP-2024-2085,ORD-801085,CUST-60581,2024-07-22 19:00:00,2024-07-26 19:00:00,2024-09-20 19:00:00,56,6423.28,8029.1,0.8,12.6_duplicate,1,1,1,1,0,0.4467,0
DSP-2024-2244,ORD-801244,CUST-22531,2024-08-20 19:00:00,2024-08-25 19:00:00,2024-09-20 19:00:00,26,4197.44,4197.44,1.0,13.1_not_received,1,1,0,1,1,0.1273,0
DSP-2024-2024,ORD-801024,CUST-37394,2024-07-10 20:00:00,2024-07-16 20:00:00,2024-09-20 20:00:00,66,1809.6,1675.56,1.08,10.4_fraud,1,1,1,0,0,0.5338,1
DSP-2024-2206,ORD-801206,CUST-60666,2024-08-14 21:00:00,2024-08-16 21:00:00,2024-09-20 21:00:00,35,1784.9,1859.27,0.96,13.1_not_received,0,1,1,1,1,0.9141,1
DSP-2024-2242,ORD-801242,CUST-47081,2024-08-20 17:00:00,2024-08-26 17:00:00,2024-09-21 17:00:00,26,18560.68,6085.47,3.05,13.1_not_received,1,1,1,1,0,0.8707,1
DSP-2024-2278,ORD-801278,CUST-12387,2024-08-28 20:00:00,2024-08-31 20:00:00,2024-09-21 20:00:00,21,13317.19,4499.05,2.96,10.4_fraud,1,1,0,1,0,0.4093,0
DSP-2024-2100,ORD-801100,CUST-75618,2024-07-26 08:00:00,2024-07-28 08:00:00,2024-09-22 08:00:00,56,5541.53,4505.31,1.23,10.4_fraud,1,0,1,1,1,0.2161,0
DSP-2024-2341,ORD-801341,CUST-34654,2024-09-09 12:00:00,2024-09-15 12:00:00,2024-09-22 12:00:00,7,1579.42,1224.36,1.29,13.3_not_as_described,1,1,1,0,1,0.6511,1
DSP-2024-2090,ORD-801090,CUST-37841,2024-07-23 14:00:00,2024-07-26 14:00:00,2024-09-22 14:00:00,58,3044.76,3138.93,0.97,10.4_fraud,1,1,0,1,1,0.7269,1
DSP-2024-2363,ORD-801363,CUST-91335,2024-09-13 15:00:00,2024-09-15 15:00:00,2024-09-22 15:00:00,7,4745.47,1501.73,3.16,10.4_fraud,1,1,0,0,0,0.4303,0
DSP-2024-2300,ORD-801300,CUST-83251,2024-08-30 18:00:00,2024-09-04 18:00:00,2024-09-22 18:00:00,18,2603.47,2892.75,0.9,12.6_duplicate,1,1,0,0,0,0.3872,0
DSP-2024-2063,ORD-801063,CUST-60382,2024-07-19 18:00:00,2024-07-25 18:00:00,2024-09-22 18:00:00,59,6626.15,5217.44,1.27,10.4_fraud,0,1,0,0,0,0.1005,0
DSP-2024-2258,ORD-801258,CUST-84047,2024-08-24 21:00:00,2024-08-28 21:00:00,2024-09-22 21:00:00,25,4612.04,3689.63,1.25,10.4_fraud,0,1,1,1,0,0.204,0
DSP-2024-2357,ORD-801357,CUST-78879,2024-09-11 11:00:00,2024-09-13 11:00:00,2024-09-23 11:00:00,10,3227.67,2624.12,1.23,13.1_not_received,1,0,1,1,0,0.8193,1
DSP-2024-2405,ORD-801405,CUST-35205,2024-09-20 12:00:00,2024-09-22 12:00:00,2024-09-23 12:00:00,1,3328.48,2869.38,1.16,13.3_not_as_described,1,1,0,1,1,0.7367,1
DSP-2024-2367,ORD-801367,CUST-13965,2024-09-14 12:00:00,2024-09-16 12:00:00,2024-09-23 12:00:00,7,1519.06,1582.35,0.96,10.4_fraud,1,1,0,1,1,0.7161,1
DSP-2024-2253,ORD-801253,CUST-71686,2024-08-21 13:00:00,2024-08-25 13:00:00,2024-09-23 13:00:00,29,1227.1,966.22,1.27,13.3_not_as_described,0,1,1,1,1,0.8437,1
DSP-2024-2395,ORD-801395,CUST-49877,2024-09-17 08:00:00,2024-09-23 08:00:00,2024-09-24 08:00:00,1,1519.78,2110.8,0.72,10.4_fraud,1,1,1,1,1,0.9054,1
DSP-2024-2402,ORD-801402,CUST-82006,2024-09-19 09:00:00,2024-09-22 09:00:00,2024-09-24 09:00:00,2,5147.64,2695.1,1.91,10.4_fraud,0,1,1,1,1,0.2725,0
DSP-2024-2368,ORD-801368,CUST-99964,2024-09-12 10:00:00,2024-09-18 10:00:00,2024-09-24 10:00:00,6,4724.57,4108.32,1.15,10.4_fraud,1,1,1,1,0,0.9237,1
DSP-2024-2393,ORD-801393,CUST-38283,2024-09-17 11:00:00,2024-09-20 11:00:00,2024-09-24 11:00:00,4,12434.6,3711.82,3.35,10.4_fraud,1,1,1,1,0,0.8503,1
DSP-2024-2023,ORD-801023,CUST-12703,2024-07-11 14:00:00,2024-07-16 14:00:00,2024-09-24 14:00:00,70,4896.86,5322.67,0.92,13.3_not_as_described,1,1,1,1,0,0.1433,0
DSP-2024-2386,ORD-801386,CUST-97890,2024-09-17 11:00:00,2024-09-20 11:00:00,2024-09-25 11:00:00,5,7542.03,2497.36,3.02,10.4_fraud,1,1,0,1,0,0.3999,0
DSP-2024-2310,ORD-801310,CUST-76243,2024-09-01 16:00:00,2024-09-05 16:00:00,2024-09-25 16:00:00,20,4719.64,5130.04,0.92,12.6_duplicate,0,1,1,1,0,0.4532,0
DSP-2024-2379,ORD-801379,CUST-98783,2024-09-15 21:00:00,2024-09-20 21:00:00,2024-09-25 21:00:00,5,1459.84,3106.05,0.47,13.3_not_as_described,0,1,1,1,0,0.3385,0
DSP-2024-2352,ORD-801352,CUST-55023,2024-09-10 08:00:00,2024-09-12 08:00:00,2024-09-26 08:00:00,14,5233.31,1836.25,2.85,13.1_not_received,1,1,0,1,1,0.0448,0
DSP-2024-2145,ORD-801145,CUST-69966,2024-08-01 11:00:00,2024-08-06 11:00:00,2024-09-26 11:00:00,51,640.94,1885.11,0.34,13.3_not_as_described,1,1,1,1,0,0.1024,0
DSP-2024-2389,ORD-801389,CUST-22108,2024-09-17 14:00:00,2024-09-20 14:00:00,2024-09-26 14:00:00,6,2351.81,1993.06,1.18,12.6_duplicate,0,0,1,1,0,0.5816,1
DSP-2024-2384,ORD-801384,CUST-67201,2024-09-16 14:00:00,2024-09-21 14:00:00,2024-09-26 14:00:00,5,3650.06,2991.85,1.22,13.3_not_as_described,1,0,0,1,0,0.2895,0
DSP-2024-2403,ORD-801403,CUST-32084,2024-09-20 18:00:00,2024-09-23 18:00:00,2024-09-26 18:00:00,3,2345.42,2417.96,0.97,10.4_fraud,1,1,1,1,0,0.9176,1
DSP-2024-2307,ORD-801307,CUST-14876,2024-08-31 18:00:00,2024-09-06 18:00:00,2024-09-26 18:00:00,20,1609.46,1962.76,0.82,13.1_not_received,0,1,0,1,1,0.0852,0
DSP-2024-2340,ORD-801340,CUST-21858,2024-09-09 20:00:00,2024-09-11 20:00:00,2024-09-26 20:00:00,15,1765.78,2418.88,0.73,10.4_fraud,1,1,0,0,0,0.3611,0
DSP-2024-2180,ORD-801180,CUST-74850,2024-08-09 12:00:00,2024-08-12 12:00:00,2024-09-27 12:00:00,46,14340.93,5272.4,2.72,13.1_not_received,1,1,1,1,0,0.8156,1
DSP-2024-2277,ORD-801277,CUST-36382,2024-08-27 20:00:00,2024-08-30 20:00:00,2024-09-27 20:00:00,28,2464.8,2200.71,1.12,10.4_fraud,1,0,1,0,1,0.1249,0
DSP-2024-2378,ORD-801378,CUST-35334,2024-09-15 21:00:00,2024-09-20 21:00:00,2024-09-27 21:00:00,7,6405.57,5570.06,1.15,13.1_not_received,1,1,1,0,0,0.908,1
DSP-2024-2343,ORD-801343,CUST-79986,2024-09-08 08:00:00,2024-09-13 08:00:00,2024-09-28 08:00:00,15,4109.67,4723.76,0.87,13.1_not_received,0,1,0,1,0,0.069,0
DSP-2024-2376,ORD-801376,CUST-18221,2024-09-14 13:00:00,2024-09-17 13:00:00,2024-09-28 13:00:00,11,982.53,2807.22,0.35,10.4_fraud,1,1,0,0,1,0.5658,1
DSP-2024-2346,ORD-801346,CUST-10990,2024-09-08 13:00:00,2024-09-14 13:00:00,2024-09-28 13:00:00,14,2676.42,3521.6,0.76,10.4_fraud,1,0,0,1,0,0.1189,0
DSP-2024-2412,ORD-801412,CUST-52667,2024-09-21 15:00:00,2024-09-27 15:00:00,2024-09-28 15:00:00,1,3435.52,1037.92,3.31,13.1_not_received,0,1,1,0,0,0.8191,1
DSP-2024-2373,ORD-801373,CUST-75243,2024-09-15 16:00:00,2024-09-17 16:00:00,2024-09-28 16:00:00,11,2713.22,3434.45,0.79,13.1_not_received,1,1,1,0,1,0.8349,1
DSP-2024-2407,ORD-801407,CUST-47515,2024-09-21 10:00:00,2024-09-26 10:00:00,2024-09-29 10:00:00,3,829.7,953.68,0.87,13.1_not_received,1,1,1,0,1,0.8881,1
DSP-2024-2369,ORD-801369,CUST-26504,2024-09-12 19:00:00,2024-09-16 19:00:00,2024-09-29 19:00:00,13,1103.28,1071.15,1.03,10.4_fraud,1,0,1,1,0,0.1053,0
DSP-2024-2417,ORD-801417,CUST-11722,2024-09-21 16:00:00,2024-09-25 16:00:00,2024-09-30 16:00:00,5,860.35,1211.76,0.71,10.4_fraud,1,1,0,1,0,0.579,1
DSP-2024-2425,ORD-801425,CUST-78245,2024-09-24 09:00:00,2024-09-28 09:00:00,2024-10-01 09:00:00,3,1578.17,1610.38,0.98,10.4_fraud,1,1,1,1,0,0.8913,1
DSP-2024-2353,ORD-801353,CUST-69286,2024-09-11 11:00:00,2024-09-16 11:00:00,2024-10-01 11:00:00,15,25364.34,8371.07,3.03,13.1_not_received,1,1,0,1,1,0.116,0
DSP-2024-2415,ORD-801415,CUST-41314,2024-09-23 11:00:00,2024-09-27 11:00:00,2024-10-01 11:00:00,4,4732.94,4263.91,1.11,10.4_fraud,1,1,0,1,0,0.4605,0
DSP-2024-2413,ORD-801413,CUST-99422,2024-09-20 15:00:00,2024-09-24 15:00:00,2024-10-01 15:00:00,7,1322.02,1024.82,1.29,12.6_duplicate,1,1,1,1,0,0.6038,1
DSP-2024-2138,ORD-801138,CUST-37020,2024-07-31 19:00:00,2024-08-05 19:00:00,2024-10-01 19:00:00,57,940.16,1044.62,0.9,10.4_fraud,0,1,1,1,1,0.2706,0
DSP-2024-2312,ORD-801312,CUST-81710,2024-09-01 20:00:00,2024-09-05 20:00:00,2024-10-01 20:00:00,26,15447.33,5149.11,3.0,13.1_not_received,1,1,0,1,0,0.0293,0
DSP-2024-2210,ORD-801210,CUST-82714,2024-08-13 10:00:00,2024-08-19 10:00:00,2024-10-02 10:00:00,44,1526.65,1817.44,0.84,10.4_fraud,1,1,0,1,0,0.5898,1
DSP-2024-2218,ORD-801218,CUST-45313,2024-08-15 19:00:00,2024-08-19 19:00:00,2024-10-02 19:00:00,44,2270.22,1830.82,1.24,10.4_fraud,1,1,0,1,0,0.7403,1
DSP-2024-2429,ORD-801429,CUST-46539,2024-09-24 08:00:00,2024-09-26 08:00:00,2024-10-03 08:00:00,7,1062.29,1193.58,0.89,13.1_not_received,1,1,0,1,0,0.0683,0
DSP-2024-2438,ORD-801438,CUST-59693,2024-09-25 12:00:00,2024-09-27 12:00:00,2024-10-03 12:00:00,6,894.47,982.93,0.91,13.1_not_received,1,0,0,0,1,0.0857,0
DSP-2024-2334,ORD-801334,CUST-83210,2024-09-06 16:00:00,2024-09-08 16:00:00,2024-10-03 16:00:00,25,8009.04,7555.7,1.06,10.4_fraud,1,1,1,1,1,0.9393,1
DSP-2024-2102,ORD-801102,CUST-71852,2024-07-24 21:00:00,2024-07-29 21:00:00,2024-10-03 21:00:00,66,1321.51,2936.69,0.45,13.3_not_as_described,1,1,1,1,1,0.3756,0
DSP-2024-2331,ORD-801331,CUST-91746,2024-09-06 09:00:00,2024-09-08 09:00:00,2024-10-04 09:00:00,26,2751.53,2751.53,1.0,13.3_not_as_described,1,0,1,1,0,0.2194,0
DSP-2024-2318,ORD-801318,CUST-58975,2024-09-03 12:00:00,2024-09-06 12:00:00,2024-10-04 12:00:00,28,1699.43,2832.39,0.6,10.4_fraud,0,1,0,1,1,0.1676,0
DSP-2024-2453,ORD-801453,CUST-32523,2024-09-30 15:00:00,2024-10-02 15:00:00,2024-10-04 15:00:00,2,5443.49,5729.99,0.95,10.4_fraud,1,1,1,1,0,0.8346,1
DSP-2024-2449,ORD-801449,CUST-46798,2024-09-28 16:00:00,2024-09-30 16:00:00,2024-10-04 16:00:00,4,7493.89,5947.53,1.26,10.4_fraud,1,1,1,1,0,0.8236,1
DSP-2024-2409,ORD-801409,CUST-15873,2024-09-21 18:00:00,2024-09-27 18:00:00,2024-10-04 18:00:00,7,3022.29,3358.1,0.9,10.4_fraud,1,1,1,1,0,0.9109,1
DSP-2024-2309,ORD-801309,CUST-94338,2024-09-01 18:00:00,2024-09-07 18:00:00,2024-10-04 18:00:00,27,912.91,992.29,0.92,10.4_fraud,0,1,0,0,1,0.1101,0
DSP-2024-2321,ORD-801321,CUST-59487,2024-09-03 14:00:00,2024-09-07 14:00:00,2024-10-05 14:00:00,28,8035.08,2809.47,2.86,13.3_not_as_described,1,1,1,1,0,0.1853,0
DSP-2024-2330,ORD-801330,CUST-37277,2024-09-06 15:00:00,2024-09-12 15:00:00,2024-10-05 15:00:00,23,5003.54,4240.29,1.18,13.1_not_received,1,1,0,1,0,0.0702,0
DSP-2024-2423,ORD-801423,CUST-66396,2024-09-23 19:00:00,2024-09-25 19:00:00,2024-10-05 19:00:00,10,1678.09,1844.06,0.91,13.3_not_as_described,0,1,1,1,0,0.239,0
DSP-2024-2070,ORD-801070,CUST-26972,2024-07-20 20:00:00,2024-07-25 20:00:00,2024-10-05 20:00:00,72,9889.25,7725.98,1.28,10.4_fraud,0,0,0,0,0,0.0261,0
DSP-2024-2295,ORD-801295,CUST-52347,2024-08-31 21:00:00,2024-09-05 21:00:00,2024-10-05 21:00:00,30,24672.92,9948.76,2.48,10.4_fraud,0,0,0,0,1,0.0411,0
DSP-2024-2247,ORD-801247,CUST-23472,2024-08-20 08:00:00,2024-08-25 08:00:00,2024-10-06 08:00:00,42,7426.25,3018.8,2.46,10.4_fraud,1,1,0,1,1,0.8083,1
DSP-2024-2443,ORD-801443,CUST-44846,2024-09-27 10:00:00,2024-09-30 10:00:00,2024-10-06 10:00:00,6,1808.54,1773.08,1.02,10.4_fraud,1,1,0,1,1,0.7179,1
DSP-2024-2461,ORD-801461,CUST-25800,2024-09-29 11:00:00,2024-10-05 11:00:00,2024-10-06 11:00:00,1,9185.79,10094.28,0.91,12.6_duplicate,1,1,0,1,0,0.4725,0
DSP-2024-2354,ORD-801354,CUST-15915,2024-09-11 11:00:00,2024-09-13 11:00:00,2024-10-06 11:00:00,23,4359.59,4074.38,1.07,13.1_not_received,0,0,1,1,0,0.8783,1
DSP-2024-2456,ORD-801456,CUST-16470,2024-09-29 19:00:00,2024-10-02 19:00:00,2024-10-06 19:00:00,4,2510.29,2182.86,1.15,10.4_fraud,0,1,1,1,0,0.0628,0
DSP-2024-2404,ORD-801404,CUST-65877,2024-09-21 21:00:00,2024-09-26 21:00:00,2024-10-06 21:00:00,10,1058.15,813.96,1.3,13.1_not_received,1,1,0,0,0,0.051,0
DSP-2024-2418,ORD-801418,CUST-33410,2024-09-23 14:00:00,2024-09-27 14:00:00,2024-10-07 14:00:00,10,1074.78,910.83,1.18,13.1_not_received,1,1,1,1,0,0.8436,1
DSP-2024-2370,ORD-801370,CUST-92055,2024-09-12 11:00:00,2024-09-15 11:00:00,2024-10-08 11:00:00,23,1323.97,1576.15,0.84,13.1_not_received,1,1,1,1,1,0.9334,1
DSP-2024-2414,ORD-801414,CUST-79493,2024-09-22 12:00:00,2024-09-25 12:00:00,2024-10-08 12:00:00,13,4087.92,1335.92,3.06,13.1_not_received,1,1,1,1,0,0.7753,1
DSP-2024-2293,ORD-801293,CUST-70748,2024-08-29 15:00:00,2024-08-31 15:00:00,2024-10-08 15:00:00,38,9980.85,4516.22,2.21,13.3_not_as_described,1,1,1,1,0,0.1921,0
DSP-2024-2478,ORD-801478,CUST-54874,2024-10-03 18:00:00,2024-10-05 18:00:00,2024-10-08 18:00:00,3,5402.08,4501.73,1.2,10.4_fraud,0,1,0,1,0,0.0903,0
DSP-2024-2381,ORD-801381,CUST-25843,2024-09-14 21:00:00,2024-09-17 21:00:00,2024-10-08 21:00:00,21,1341.62,1108.78,1.21,12.6_duplicate,1,1,1,1,0,0.4388,0
DSP-2024-2475,ORD-801475,CUST-84396,2024-10-03 21:00:00,2024-10-07 21:00:00,2024-10-08 21:00:00,1,3881.69,1558.91,2.49,13.1_not_received,0,1,1,1,1,0.8235,1
DSP-2024-2473,ORD-801473,CUST-75768,2024-10-02 14:00:00,2024-10-05 14:00:00,2024-10-09 14:00:00,4,4497.97,4685.39,0.96,10.4_fraud,1,1,0,1,1,0.6788,1
DSP-2024-2397,ORD-801397,CUST-22521,2024-09-19 16:00:00,2024-09-23 16:00:00,2024-10-09 16:00:00,16,3229.31,2883.31,1.12,10.4_fraud,1,1,1,0,0,0.4422,0
DSP-2024-2375,ORD-801375,CUST-59411,2024-09-14 19:00:00,2024-09-17 19:00:00,2024-10-09 19:00:00,22,2323.38,847.95,2.74,10.4_fraud,1,1,1,0,1,0.7048,1
DSP-2024-2474,ORD-801474,CUST-81862,2024-10-03 19:00:00,2024-10-08 19:00:00,2024-10-09 19:00:00,1,1917.97,2155.02,0.89,13.1_not_received,0,1,1,1,1,0.916,1
DSP-2024-2200,ORD-801200,CUST-23336,2024-08-12 21:00:00,2024-08-18 21:00:00,2024-10-09 21:00:00,52,3359.34,4601.84,0.73,13.1_not_received,1,0,1,1,0,0.8842,1
DSP-2024-2122,ORD-801122,CUST-37313,2024-07-28 08:00:00,2024-07-31 08:00:00,2024-10-10 08:00:00,71,1893.02,1001.6,1.89,10.4_fraud,1,1,1,1,1,0.9258,1
DSP-2024-2342,ORD-801342,CUST-31068,2024-09-08 08:00:00,2024-09-11 08:00:00,2024-10-10 08:00:00,29,4435.62,4265.02,1.04,10.4_fraud,0,1,1,1,0,0.1038,0
DSP-2024-2452,ORD-801452,CUST-87006,2024-09-28 10:00:00,2024-10-04 10:00:00,2024-10-10 10:00:00,6,2072.11,1606.29,1.29,13.1_not_received,0,1,0,0,0,0.0594,0
DSP-2024-2333,ORD-801333,CUST-38544,2024-09-05 10:00:00,2024-09-09 10:00:00,2024-10-10 10:00:00,31,2375.18,1827.06,1.3,13.1_not_received,1,0,0,0,0,0.0523,0
DSP-2024-2481,ORD-801481,CUST-64850,2024-10-03 13:00:00,2024-10-08 13:00:00,2024-10-10 13:00:00,2,11042.71,13632.97,0.81,13.1_not_received,0,1,1,1,1,0.9175,1
DSP-2024-2351,ORD-801351,CUST-96030,2024-09-10 17:00:00,2024-09-14 17:00:00,2024-10-10 17:00:00,26,7189.26,5705.76,1.26,12.6_duplicate,1,1,1,1,0,0.6549,1
DSP-2024-2487,ORD-801487,CUST-17388,2024-10-04 21:00:00,2024-10-08 21:00:00,2024-10-10 21:00:00,2,1145.49,1022.76,1.12,13.3_not_as_described,1,1,1,0,0,0.1961,0
DSP-2024-2466,ORD-801466,CUST-86420,2024-09-30 09:00:00,2024-10-06 09:00:00,2024-10-11 09:00:00,5,1970.46,1527.49,1.29,13.3_not_as_described,0,0,1,0,0,0.3245,0
DSP-2024-2489,ORD-801489,CUST-10983,2024-10-05 09:00:00,2024-10-10 09:00:00,2024-10-11 09:00:00,1,8566.65,2619.77,3.27,12.6_duplicate,0,1,1,1,1,0.6355,1
DSP-2024-2168,ORD-801168,CUST-89229,2024-08-06 11:00:00,2024-08-09 11:00:00,2024-10-11 11:00:00,63,11528.17,3331.84,3.46,10.4_fraud,0,1,1,0,0,0.0464,0
DSP-2024-2388,ORD-801388,CUST-17469,2024-09-16 16:00:00,2024-09-21 16:00:00,2024-10-11 16:00:00,20,2135.41,3619.34,0.59,12.6_duplicate,0,1,1,1,1,0.6635,1
